campaign_id,gender,age_range,education_level,country,state,sentiment_category
3,female,other,master,South Korea,Other,positive
3,female,18-24,phd,Portugal,Other,positive
3,prefer not to say,18-24,highschool,United Kingdom,Other,negative
3,prefer not to say,25-34,master,South Africa,Other,positive
3,other,other,highschool,Portugal,Other,positive
3,female,45-54,bachelor,Angola,Other,positive
3,other,55-64,elementary,Colombia,Other,positive
3,prefer not to say,55-64,master,Germany,Other,neutral
3,other,18-24,bachelor,Mexico,Other,positive
3,prefer not to say,55-64,master,Portugal,Other,negative
3,male,65+,phd,Angola,Other,positive
3,prefer not to say,25-34,phd,India,Other,positive
3,male,other,master,United Kingdom,Other,positive
3,other,65+,highschool,Peru,Other,negative
3,female,45-54,highschool,Peru,Other,negative
3,male,25-34,bachelor,Canada,Other,positive
3,prefer not to say,other,bachelor,United States,Other,positive
3,other,35-44,elementary,Portugal,Other,positive
3,male,18-24,bachelor,Switzerland,Other,neutral
3,prefer not to say,35-44,highschool,Mozambique,Other,positive
3,male,18-24,bachelor,Germany,Other,positive
3,female,other,other,Mozambique,Other,positive
3,other,35-44,other,South Korea,Other,positive
3,female,25-34,bachelor,Switzerland,Other,positive
3,female,18-24,highschool,Chile,Other,positive
3,male,other,elementary,South Korea,Other,neutral
3,other,55-64,bachelor,South Africa,Other,positive
3,female,other,other,Peru,Other,positive
3,other,25-34,highschool,Other,Other,positive
3,male,55-64,bachelor,Chile,Other,positive
3,other,other,phd,Other,Other,positive
3,female,45-54,elementary,India,Other,positive
3,female,other,highschool,India,Other,positive
3,male,55-64,highschool,Mexico,Other,positive
3,female,35-44,bachelor,United Kingdom,Other,positive
3,other,25-34,master,Chile,Other,negative
3,prefer not to say,35-44,phd,Portugal,Other,positive
3,male,45-54,phd,France,Other,positive
3,female,other,bachelor,Mozambique,Other,negative
3,prefer not to say,65+,phd,Japan,Other,positive
3,female,55-64,master,Brazil,SP,positive
3,other,35-44,other,United Kingdom,Other,neutral
3,female,25-34,phd,France,Other,positive
3,male,65+,master,Mexico,Other,positive
3,other,25-34,highschool,China,Other,positive
3,male,45-54,other,Italy,Other,negative
3,other,18-24,highschool,Brazil,DF,positive
3,male,35-44,bachelor,Other,Other,positive
3,female,65+,phd,India,Other,neutral
3,other,25-34,other,China,Other,negative
3,male,35-44,elementary,Mozambique,Other,positive
3,male,45-54,elementary,Mozambique,Other,neutral
3,prefer not to say,45-54,highschool,Colombia,Other,neutral
3,prefer not to say,other,highschool,Argentina,Other,positive
3,male,25-34,elementary,Angola,Other,neutral
3,prefer not to say,45-54,bachelor,Italy,Other,positive
3,prefer not to say,35-44,highschool,Chile,Other,positive
3,female,other,bachelor,South Africa,Other,neutral
3,prefer not to say,25-34,highschool,South Korea,Other,neutral
3,male,35-44,bachelor,Japan,Other,negative
3,female,55-64,highschool,Canada,Other,positive
3,female,35-44,master,United Kingdom,Other,neutral
3,other,18-24,phd,Colombia,Other,positive
3,prefer not to say,55-64,bachelor,Chile,Other,positive
3,male,25-34,elementary,Germany,Other,positive
3,female,other,other,Colombia,Other,negative
3,other,25-34,bachelor,United States,Other,neutral
3,other,55-64,highschool,Netherlands,Other,negative
3,other,55-64,highschool,Portugal,Other,positive
3,male,55-64,master,Other,Other,positive
3,female,35-44,bachelor,Germany,Other,negative
3,other,55-64,master,India,Other,neutral
3,male,35-44,phd,Peru,Other,positive
3,female,55-64,highschool,United Kingdom,Other,neutral
3,prefer not to say,55-64,bachelor,Brazil,CE,positive
3,prefer not to say,45-54,elementary,Chile,Other,positive
3,other,18-24,phd,Mozambique,Other,positive
3,other,35-44,other,Argentina,Other,positive
3,prefer not to say,25-34,phd,Other,Other,positive
3,prefer not to say,other,other,Switzerland,Other,positive
3,other,25-34,highschool,France,Other,neutral
3,male,other,highschool,Italy,Other,negative
3,other,25-34,highschool,India,Other,positive
3,male,other,master,Argentina,Other,negative
3,prefer not to say,other,master,South Korea,Other,positive
3,prefer not to say,45-54,phd,Canada,Other,positive
3,female,35-44,other,Colombia,Other,positive
3,prefer not to say,45-54,phd,United Kingdom,Other,neutral
3,prefer not to say,35-44,elementary,Mexico,Other,positive
3,prefer not to say,25-34,highschool,Brazil,CE,negative
3,female,35-44,phd,Peru,Other,positive
3,other,35-44,bachelor,Spain,Other,positive
3,other,55-64,phd,Colombia,Other,positive
3,female,55-64,phd,Spain,Other,neutral
3,male,25-34,phd,Australia,Other,positive
3,male,35-44,phd,France,Other,positive
3,other,18-24,elementary,Mozambique,Other,positive
3,other,55-64,elementary,Portugal,Other,neutral
3,prefer not to say,65+,phd,South Korea,Other,positive
3,male,18-24,phd,Japan,Other,neutral
3,prefer not to say,55-64,phd,Other,Other,positive
3,other,25-34,other,Canada,Other,positive
3,prefer not to say,55-64,master,Germany,Other,neutral
3,male,18-24,highschool,China,Other,neutral
3,other,18-24,master,Brazil,RJ,positive
3,male,18-24,phd,China,Other,positive
3,prefer not to say,35-44,master,United States,Other,positive
3,female,65+,highschool,India,Other,positive
3,female,45-54,bachelor,South Korea,Other,positive
3,other,other,highschool,United States,Other,positive
3,female,55-64,elementary,Other,Other,positive
3,other,65+,highschool,India,Other,positive
3,male,55-64,other,Angola,Other,positive
3,prefer not to say,65+,highschool,Brazil,PE,neutral
3,prefer not to say,18-24,other,Italy,Other,positive
3,male,18-24,phd,Argentina,Other,positive
3,other,35-44,other,Other,Other,negative
3,female,35-44,phd,South Korea,Other,positive
3,male,other,elementary,Mexico,Other,positive
3,other,45-54,phd,Chile,Other,neutral
3,female,65+,bachelor,Germany,Other,negative
3,female,65+,phd,Peru,Other,neutral
3,male,55-64,other,United States,Other,neutral
3,other,65+,bachelor,Portugal,Other,positive
3,female,35-44,phd,Other,Other,positive
3,male,25-34,other,Mozambique,Other,positive
3,prefer not to say,35-44,phd,Italy,Other,negative
3,prefer not to say,65+,bachelor,France,Other,positive
3,male,65+,master,South Africa,Other,positive
3,male,45-54,bachelor,Peru,Other,neutral
3,other,18-24,highschool,Switzerland,Other,positive
3,other,25-34,elementary,Netherlands,Other,positive
3,male,18-24,elementary,Angola,Other,positive
3,female,25-34,master,India,Other,neutral
3,prefer not to say,other,bachelor,Portugal,Other,positive
3,female,25-34,master,Japan,Other,positive
3,other,65+,phd,Japan,Other,positive
3,prefer not to say,55-64,elementary,Argentina,Other,neutral
3,female,55-64,master,China,Other,neutral
3,female,35-44,elementary,South Korea,Other,positive
3,prefer not to say,55-64,phd,Mozambique,Other,positive
3,other,25-34,elementary,Switzerland,Other,positive
3,prefer not to say,25-34,master,United States,Other,positive
3,female,other,master,Other,Other,positive
3,male,65+,other,Australia,Other,positive
3,prefer not to say,65+,bachelor,Switzerland,Other,positive
3,prefer not to say,35-44,master,Colombia,Other,positive
3,female,55-64,master,Mexico,Other,neutral
3,other,35-44,elementary,United States,Other,positive
3,prefer not to say,18-24,master,Mozambique,Other,positive
3,male,45-54,phd,France,Other,positive
3,other,18-24,phd,Other,Other,positive
3,male,18-24,bachelor,Peru,Other,positive
3,female,25-34,other,South Korea,Other,neutral
3,female,other,highschool,Portugal,Other,positive
3,other,35-44,elementary,Australia,Other,neutral
3,other,18-24,bachelor,South Africa,Other,positive
3,prefer not to say,45-54,bachelor,Argentina,Other,positive
3,female,other,master,Switzerland,Other,positive
3,female,25-34,bachelor,Switzerland,Other,positive
3,prefer not to say,35-44,master,Japan,Other,neutral
3,other,65+,elementary,Mozambique,Other,positive
3,female,35-44,elementary,Switzerland,Other,positive
3,prefer not to say,55-64,highschool,Chile,Other,negative
3,prefer not to say,18-24,highschool,Colombia,Other,negative
3,female,other,other,South Africa,Other,positive
3,female,other,bachelor,Spain,Other,positive
3,other,55-64,other,Angola,Other,positive
3,prefer not to say,35-44,highschool,India,Other,positive
3,other,35-44,phd,Switzerland,Other,positive
3,male,35-44,other,Mexico,Other,positive
3,other,55-64,other,Germany,Other,positive
3,female,18-24,phd,China,Other,positive
3,prefer not to say,25-34,elementary,Peru,Other,positive
3,other,18-24,master,Netherlands,Other,positive
3,female,35-44,elementary,Australia,Other,negative
3,other,45-54,phd,South Africa,Other,positive
3,prefer not to say,25-34,phd,Switzerland,Other,negative
3,female,other,master,Japan,Other,positive
3,other,45-54,highschool,China,Other,neutral
3,female,45-54,highschool,Japan,Other,positive
3,female,65+,other,United Kingdom,Other,positive
3,male,other,phd,Canada,Other,positive
3,female,45-54,bachelor,Argentina,Other,positive
3,female,45-54,bachelor,Canada,Other,positive
3,female,25-34,other,Switzerland,Other,positive
3,female,other,bachelor,Mexico,Other,negative
3,other,35-44,bachelor,South Korea,Other,positive
3,prefer not to say,25-34,elementary,Colombia,Other,positive
3,male,45-54,highschool,Portugal,Other,positive
3,prefer not to say,25-34,elementary,Other,Other,positive
3,female,25-34,elementary,India,Other,negative
3,male,45-54,phd,Colombia,Other,positive
3,other,45-54,highschool,Mexico,Other,neutral
3,prefer not to say,other,master,Colombia,Other,positive
3,female,18-24,elementary,Mexico,Other,positive
3,female,55-64,phd,Argentina,Other,positive
3,other,other,highschool,Portugal,Other,positive
3,male,35-44,other,Other,Other,negative
3,other,35-44,master,Germany,Other,neutral
3,male,45-54,other,Spain,Other,positive
3,prefer not to say,65+,highschool,Canada,Other,positive
3,female,45-54,phd,United States,Other,positive
3,male,65+,bachelor,Japan,Other,positive
3,female,other,highschool,Portugal,Other,positive
3,female,65+,phd,Peru,Other,neutral
3,female,65+,elementary,Italy,Other,neutral
3,prefer not to say,18-24,phd,Colombia,Other,positive
3,male,55-64,highschool,South Korea,Other,positive
3,female,55-64,master,United Kingdom,Other,positive
3,other,35-44,elementary,Japan,Other,neutral
3,female,65+,other,Angola,Other,neutral
3,prefer not to say,65+,master,Mozambique,Other,positive
3,female,35-44,bachelor,Netherlands,Other,negative
3,female,18-24,bachelor,Netherlands,Other,positive
3,prefer not to say,25-34,phd,Spain,Other,positive
3,prefer not to say,18-24,phd,Argentina,Other,positive
3,female,45-54,phd,Canada,Other,positive
3,female,18-24,highschool,Netherlands,Other,negative
3,male,25-34,phd,Argentina,Other,positive
3,female,45-54,phd,Italy,Other,positive
3,female,45-54,phd,Japan,Other,positive
3,other,65+,other,South Korea,Other,positive
3,female,other,elementary,United States,Other,positive
3,prefer not to say,35-44,master,Chile,Other,positive
3,male,other,elementary,Mexico,Other,positive
3,other,65+,master,South Korea,Other,positive
3,prefer not to say,other,master,Italy,Other,positive
3,other,45-54,other,Chile,Other,neutral
3,other,35-44,highschool,Australia,Other,positive
3,prefer not to say,45-54,elementary,Other,Other,neutral
3,female,25-34,master,Peru,Other,positive
3,male,45-54,bachelor,United States,Other,negative
3,female,35-44,elementary,Argentina,Other,negative
3,female,25-34,elementary,Portugal,Other,negative
3,male,other,master,Canada,Other,positive
3,female,25-34,elementary,Netherlands,Other,positive
3,female,25-34,highschool,Canada,Other,positive
3,other,65+,bachelor,Other,Other,positive
3,female,other,other,United Kingdom,Other,positive
3,prefer not to say,55-64,master,Spain,Other,positive
3,male,18-24,master,Switzerland,Other,negative
3,female,other,elementary,China,Other,neutral
3,male,other,elementary,Italy,Other,neutral
3,prefer not to say,35-44,bachelor,Angola,Other,positive
3,other,55-64,elementary,Switzerland,Other,neutral
3,prefer not to say,25-34,other,Other,Other,positive
3,prefer not to say,45-54,bachelor,Mexico,Other,neutral
3,male,other,master,Other,Other,positive
3,prefer not to say,other,master,Angola,Other,positive
3,male,45-54,phd,Netherlands,Other,negative
3,male,25-34,master,Mozambique,Other,positive
3,female,other,master,Netherlands,Other,positive
3,male,55-64,highschool,Switzerland,Other,negative
3,prefer not to say,other,elementary,Spain,Other,positive
3,other,other,bachelor,Argentina,Other,positive
3,male,45-54,elementary,Mozambique,Other,negative
3,prefer not to say,55-64,elementary,Canada,Other,positive
3,female,55-64,other,United Kingdom,Other,positive
3,female,45-54,highschool,Germany,Other,negative
3,female,55-64,elementary,Peru,Other,positive
3,male,18-24,highschool,Germany,Other,neutral
3,male,18-24,highschool,United States,Other,neutral
3,prefer not to say,other,master,Colombia,Other,positive
3,male,25-34,other,Italy,Other,neutral
3,male,35-44,phd,Netherlands,Other,positive
3,prefer not to say,35-44,master,Portugal,Other,positive
3,other,55-64,other,Colombia,Other,positive
3,prefer not to say,18-24,other,Netherlands,Other,positive
3,other,65+,phd,Spain,Other,positive
3,prefer not to say,65+,master,United States,Other,negative
3,male,18-24,other,France,Other,positive
3,other,18-24,highschool,Mozambique,Other,positive
3,prefer not to say,65+,master,Canada,Other,positive
3,other,45-54,highschool,South Africa,Other,neutral
3,male,other,other,Argentina,Other,negative
3,male,other,highschool,Other,Other,negative
3,other,other,highschool,United Kingdom,Other,negative
3,other,35-44,other,United Kingdom,Other,negative
3,female,35-44,highschool,India,Other,positive
3,prefer not to say,45-54,phd,United Kingdom,Other,positive
3,female,18-24,highschool,Australia,Other,positive
3,prefer not to say,35-44,bachelor,South Africa,Other,positive
3,male,other,elementary,Colombia,Other,positive
3,female,55-64,highschool,Italy,Other,positive
3,other,35-44,phd,China,Other,positive
3,male,45-54,highschool,Other,Other,negative
3,male,45-54,phd,Switzerland,Other,negative
3,prefer not to say,other,elementary,Italy,Other,positive
3,prefer not to say,65+,bachelor,Other,Other,negative
3,other,65+,elementary,China,Other,positive
3,other,55-64,bachelor,Portugal,Other,positive
3,prefer not to say,55-64,bachelor,Colombia,Other,neutral
3,other,25-34,other,Chile,Other,positive
3,female,45-54,highschool,Australia,Other,negative
3,male,55-64,master,Chile,Other,negative
3,other,45-54,elementary,India,Other,positive
3,female,other,master,Japan,Other,positive
3,female,25-34,other,Netherlands,Other,neutral
3,female,65+,elementary,Switzerland,Other,neutral
3,other,55-64,elementary,Switzerland,Other,neutral
3,male,other,master,Italy,Other,positive
3,male,25-34,highschool,France,Other,positive
3,female,45-54,highschool,China,Other,neutral
3,prefer not to say,35-44,phd,Mexico,Other,positive
3,prefer not to say,35-44,phd,South Africa,Other,positive
3,female,35-44,highschool,South Africa,Other,negative
3,female,65+,bachelor,Peru,Other,positive
3,female,18-24,bachelor,Netherlands,Other,positive
3,female,65+,highschool,Japan,Other,negative
3,other,25-34,phd,Portugal,Other,negative
3,female,65+,elementary,South Korea,Other,negative
3,female,18-24,master,Peru,Other,positive
3,other,other,elementary,France,Other,positive
3,male,55-64,bachelor,Mozambique,Other,positive
3,male,25-34,other,Colombia,Other,positive
3,male,65+,elementary,United States,Other,positive
3,other,35-44,master,South Africa,Other,positive
3,prefer not to say,45-54,highschool,United Kingdom,Other,positive
3,prefer not to say,35-44,other,Australia,Other,neutral
